left_arm_raise_bad,left_arm_raise_good,right_arm_raise_bad,right_arm_raise_good,left_elbow_angle_bad,left_elbow_angle_good,right_elbow_angle_bad,right_elbow_angle_good,torso_lean_bad,torso_lean_good,arm_symmetry_bad,arm_symmetry_good,left_wrist_above_shoulder_bad,left_wrist_above_shoulder_good,right_wrist_above_shoulder_bad,right_wrist_above_shoulder_good
43.12445400574716,41.42698992655781,47.29647905229571,59.42168062883169,131.39667065389315,150.10590297476585,109.4112560239181,106.58558360914932,104.6608639210532,89.62146261778004,4.172025046548548,17.99469070227388,-0.0406230688095092,-0.0169890075922012,-0.1357381939888,-0.1279729604721069
50.302993079308834,41.85620823281833,30.02144431985668,48.97523508513813,131.54523222808183,146.0348810709898,103.77932263777085,103.0439607523677,106.15092885559687,88.88202937580475,20.281548759452157,7.119026852319792,-0.0238231122493743,-0.0360126942396163,-0.0759543180465698,-0.0991326868534088
53.2059989989926,48.04013047943356,21.666122036483817,35.779583933911766,128.97148652006953,140.23614346112078,109.85181769620633,100.90259164363326,108.6340902289017,87.34521179768264,31.53987696250878,12.260546545521793,-0.0065351724624633,-0.0586754381656646,-0.0296643376350402,-0.0682215392589569
47.307581486252126,50.86968017698312,24.60698817987042,33.74723942082582,123.82042240657825,130.17687750973877,112.46507666289293,101.9053766532866,109.87273506117104,87.17642272270757,22.700593306381705,17.122440756157303,0.0083158016204833,-0.0635722875595092,0.0031996667385101,-0.0496062934398651
46.45254954355619,46.63434406364452,21.036087332286375,34.117538894730835,122.58391852800862,134.67223364027373,115.58441335984554,106.57819979224011,110.20464193547672,87.52428801768653,25.41646221126981,12.516805168913685,0.0087114572525024,-0.0628299862146377,0.0154452621936798,-0.0421749651432037
47.02517849121772,45.77651198815696,21.510009761072155,30.82392341817581,125.5019429292838,136.33196683422184,114.42270778639896,106.073923418988,111.55429783681014,87.51782530846256,25.515168730145568,14.952588569981147,0.0115891396999359,-0.0627707988023758,0.0200232565402984,-0.0407316982746124
38.76529492646343,42.95445568666321,24.36674725673921,30.9349448776184,127.25609793267962,135.82463313857835,115.49925360847016,104.53269884082025,113.9312891410218,87.27395237945397,14.398547669724229,12.019510809044814,0.0121663808822631,-0.0632500946521759,0.0254592895507812,-0.0422579646110534
38.72838340053253,43.18302295508795,21.669307308409017,32.7282828152003,127.35113371394208,135.53540756618136,116.42420160814576,101.73987829586338,114.18781809307777,87.05535359305618,17.05907609212351,10.454740139887647,0.0132465660572052,-0.0631293356418609,0.0285719335079193,-0.0417625606060028
51.24758043801978,36.48177900687402,29.399336890260543,57.86234293030642,140.63232177642502,139.56691248410246,118.54593028811604,110.2004701094938,114.39129619878793,86.49237318310402,21.84824354775924,21.3805639234324,-0.0220198631286621,-0.0547101497650146,0.0159403979778289,-0.1076780259609222
53.92212477582875,36.3555556027893,29.918402673162877,64.13432167915978,138.1037644816067,140.77844370559905,111.19881754663096,112.0690451986026,118.55125178669284,86.79471453031309,24.00372210266588,27.77876607637048,-0.0197780728340148,-0.0517648756504058,0.0199650526046752,-0.1342799663543701
