pair,frame,left_arm_raise_bad,left_arm_raise_good,right_arm_raise_bad,right_arm_raise_good,left_elbow_angle_bad,left_elbow_angle_good,right_elbow_angle_bad,right_elbow_angle_good,torso_lean_bad,torso_lean_good,arm_symmetry_bad,arm_symmetry_good,left_wrist_above_shoulder_bad,left_wrist_above_shoulder_good,right_wrist_above_shoulder_bad,right_wrist_above_shoulder_good
1,22,50.84505751678812,42.21892817077261,15.479895628494814,28.68441941082585,127.48627219785111,150.90849846082122,115.42992864123002,102.6514517768949,107.34046116363544,87.37451676511127,35.3651618882933,13.534508759946757,0.001995265483856201,-0.04782278835773468,0.013057291507720947,-0.053007662296295166
1,23,51.62228343320543,36.591272239946385,17.454516295431763,36.343170730795805,128.4326426763569,144.97158893818082,119.97691863709018,89.59869671292607,108.81923065083993,86.69749693819696,34.167767137773666,0.2481015091505796,0.001414954662322998,-0.04710876941680908,0.017124295234680176,-0.05402642488479614
1,24,50.26080230192196,37.68886972972394,16.600271864730733,33.49202557975945,129.09246323166948,144.97990843482128,113.55503811767746,90.38176839040345,109.48297778925352,86.69745939833678,33.66053043719123,4.196844149964491,0.0019410550594329834,-0.04524935781955719,0.015937447547912598,-0.05490592122077942
2,0,52.42176585034258,49.78397340463413,33.59130537946589,34.220038153923284,135.4975644128104,134.65771006517312,105.96634364654037,109.32023327788524,119.8407836846707,87.66160446118043,18.830460470876695,15.563935250710848,-0.026212483644485474,-0.05055481195449829,0.009319335222244263,-0.07694223523139954
2,1,52.59252262028516,36.81841606571396,31.023163554975316,59.27050663981932,135.86861166058898,137.3952126270316,107.41124087251255,109.74147280167624,119.90608092897583,89.25156289606723,21.569359065309843,22.452090574105355,-0.02737399935722351,-0.04614126682281494,0.011557996273040771,-0.10166293382644653
2,2,52.66112435656321,46.596958745700306,29.614756882540917,86.02321333480567,135.1763433604291,131.6272013949127,106.15435538779352,107.93677835766782,118.74104359059383,90.69423881697863,23.04636747402229,39.42625458910537,-0.02730211615562439,-0.025199174880981445,0.01543891429901123,-0.15447381138801575
2,3,54.14717901936833,64.76066546969194,28.89362402475488,98.54134492875893,134.7276500370467,142.63573794079747,109.29227113474296,118.59873552721778,119.55894727623169,92.07557208750092,25.25355499461345,33.78067945906699,-0.026043355464935303,0.009227380156517029,0.01606297492980957,-0.1900629997253418
2,4,55.08246604185401,87.41199833358958,30.833991765517315,104.91334812891803,141.4983720604302,158.27952398622529,106.49888348592965,149.9254191435457,119.00969309717483,90.86279541790688,24.248474276336697,17.50134979532845,-0.02597537636756897,0.03136087954044342,-0.007763296365737915,-0.1998348832130432
2,5,56.63405943629806,90.8535936727913,46.892933360446115,105.58031753220227,145.34922799247278,133.76901737053163,106.89938233862917,155.4434390525385,118.44669158588255,91.42417440830951,9.741126075851945,14.726723859410967,-0.030553579330444336,0.04480941593647003,-0.0838797390460968,-0.20488661527633667
2,6,49.29281770891851,104.03152656225082,73.85460549512018,100.87516413262098,151.12252265933293,140.2838520959322,115.90829427991868,161.4191326084407,117.4986900116161,91.89253201957804,24.56178778620167,3.156362429629837,-0.030114591121673584,0.057676732540130615,-0.15202730894088745,-0.19066771864891052
2,7,57.94334856112855,107.08683981661419,105.52842297151373,103.35511963691475,133.84176106567494,146.11276848297504,116.62215640223421,165.6445286481903,112.82592872427541,93.3198907814993,47.58507441038518,3.731720179699437,0.008324295282363892,0.09041506052017212,-0.19168001413345337,-0.17606788873672485
2,8,102.16430669740163,101.88494783071437,113.71244736675611,100.33879029338138,155.85017293911446,149.19902559670416,163.87749191362684,161.11033503953018,104.28575598609287,93.75247310771105,11.548140669354481,1.5461575373329879,0.037604570388793945,0.10022605955600739,-0.15903720259666443,-0.17439386248588562
2,9,108.19372955772731,94.82682054669432,112.66538334855139,99.91009573889153,150.2892639402943,139.54376071310506,170.22083710343628,153.3969388079389,101.61724477642548,93.09513726308829,4.471653790824078,5.083275192197206,0.09518194198608398,0.10009506344795227,-0.12753081321716309,-0.1702265739440918
2,10,108.59381793861237,82.1260886388848,111.73655647219302,102.72069417411187,161.6127038634529,125.52794145303976,168.83144214687934,154.20511026851864,99.97483672394695,91.03673704867934,3.1427385335806406,20.594605535227075,0.16751481592655182,0.08391357958316803,-0.09294471144676208,-0.1759275496006012
2,11,108.75117782324764,79.21694562924124,106.5777899027095,104.19398078897117,160.86897349301688,141.19358960009524,165.54697558546943,152.5646897218179,101.5612457782064,90.49245963445631,2.173387920538147,24.977035159729937,0.16439588367938995,0.06997662782669067,-0.08212363719940186,-0.17929509282112122
2,12,96.50682113011524,68.53764184364083,107.39231191830412,99.53074527112275,148.8743724369132,139.2242482308291,167.8739134666866,123.42471190664656,102.46883079743151,91.5245749952418,10.885490788188875,30.993103427481927,0.1097923070192337,0.07082407176494598,-0.11012589931488037,-0.18303421139717102
2,13,88.32633696655469,53.340848847901384,112.34475009612558,87.41173336631407,149.6767625316062,141.24523311884283,152.75066996459148,99.29269751840228,101.496450626727,93.61367617264365,24.018413129570888,34.07088451841268,0.09704646468162537,0.0539008229970932,-0.16135630011558533,-0.17300793528556824
2,14,47.90937834279909,47.750616427212435,106.5333042791255,66.74508385273377,108.33747686307504,141.2304181555241,105.17219536921817,107.22436124858717,103.41414220209178,93.1705673485084,58.623925936326415,18.994467425521336,0.011063247919082642,0.022212624549865723,-0.1771213412284851,-0.15029361844062805
2,15,48.52583617836092,42.06891896935045,89.21674883813128,63.97540967230995,128.44008740515244,142.69268587169867,101.41636200302038,106.47208650165008,106.39971308397861,92.33033339159066,40.69091265977036,21.906490702959502,-0.025631427764892578,-0.006249040365219116,-0.17061659693717957,-0.12030285596847534
2,16,52.66830979047665,39.94721718375252,52.78150311201906,55.527710684084795,126.60520407258663,145.4399388490608,110.85974438481841,102.16645595691809,106.91085595499223,91.82285193312113,0.11319332154241124,15.580493500332274,-0.02703419327735901,-0.020703062415122986,-0.1673610806465149,-0.09693989157676697
2,17,53.34336831758937,45.04005704959148,34.92973296368703,53.353848449564246,130.15785319092214,142.2517921651436,105.65932603577075,100.30311340630283,110.5123994838346,90.80061880030686,18.413635353902343,8.313791399972764,-0.00370827317237854,-0.035320624709129333,-0.10194814205169678,-0.0764719545841217
2,18,40.03934389223263,47.11598672337121,28.53727262429778,42.10742090944694,137.99647482874119,136.63209892748216,103.52625481796659,98.3980931381416,114.98857537776416,86.15954817448667,11.502071267934848,5.008565813924271,0.010968655347824097,-0.05815880000591278,-0.05091717839241028,-0.05774343013763428
2,19,40.41448003870542,49.85399115465895,28.436420689396247,40.0881899854511,134.1830433689956,136.96484102117861,102.7400930410522,99.41875940155619,118.14772313337443,85.74632274309822,11.978059349309174,9.765801169207847,0.016816794872283936,-0.061235278844833374,-0.011082977056503296,-0.04804888367652893
2,20,45.58204165552063,49.27697151840265,24.663563770094818,38.319317315919704,130.55124824922038,136.27039882815447,102.31732850528991,97.4596121239713,117.8426803373121,84.24526260728032,20.91847788542581,10.957654202482942,0.02137240767478943,-0.06056119501590729,0.0011498034000396729,-0.04612109065055847
2,21,47.48773085523005,46.24191573513585,23.61655445498804,37.7503864761522,130.1519427146,138.3486180526541,102.18145221843115,95.3328016096605,118.70514440535882,84.22789833529833,23.871176400242007,8.491529258983647,0.02161768078804016,-0.06001751124858856,0.013427913188934326,-0.05262446403503418
2,22,47.15159473196471,53.405502386011875,21.385011752005965,37.87895765453031,126.87428150515488,136.4647238189543,105.59836669724586,98.13981134452268,120.74572000781009,83.77834783646986,25.76658297995874,15.526544731481565,0.01650393009185791,-0.057222992181777954,0.01709991693496704,-0.0542161762714386
2,23,47.10043848271009,40.49188709575222,22.889166517591736,42.20184484069512,127.96550169610795,139.80187665602026,106.46690626971206,103.16899258491001,121.17769139234213,83.74908881272364,24.211271965118353,1.7099577449428978,0.012208610773086548,-0.05636240541934967,0.017697393894195557,-0.05329623818397522
2,24,46.727882628164856,37.57095893064288,23.65786083479641,40.99954289477462,128.92331143741094,140.57744872130027,105.32389332857683,104.19404346673117,120.9803624750511,83.37910488793223,23.070021793368447,3.4285839641317395,0.009496122598648071,-0.05731011927127838,0.019449740648269653,-0.051525384187698364
3,0,51.20201147184154,42.43139915747037,28.984838306095238,36.38212210785162,131.23302959906317,136.9288762429708,112.95828609476645,109.57872206714738,118.33627687363247,85.87670350611504,22.2171731657463,6.049277049618752,-0.0036507844924926758,-0.07032251358032227,0.0334106981754303,-0.05464997887611389
3,1,51.47702201991207,38.686538203401014,30.21858948183601,50.95854643609191,129.5234657335514,141.4941595979824,117.98914156084052,110.5084469795186,123.72771697763054,85.61432901195064,21.25843253807606,12.272008232690894,-0.0012156665325164795,-0.06500236690044403,0.0366082489490509,-0.0836402177810669
3,2,47.11481907927377,40.079191719921965,29.333199127195627,86.73948151118091,132.6560006040524,135.11264864148328,114.47380474033865,113.72344590147301,122.67860673346944,87.17177330461037,17.781619952078145,46.66028979125895,0.0027751624584198,-0.037897318601608276,0.03497034311294556,-0.17384082078933716
3,3,50.288370790673014,59.38754833752438,34.99773926317741,96.31367340877922,135.41995108119264,140.73458332507806,106.19820593219906,118.5996063583581,122.27905412697383,88.60550193710421,15.290631527495606,36.926125071254845,5.957484245300293e-05,0.0016938745975494385,-0.02107146382331848,-0.20354121923446655
3,4,49.68114246795519,78.0216270997994,62.80615587818599,107.17461519502511,138.92298566758885,154.33713808688302,109.83980337331779,147.54016096330187,121.01068221555862,89.39822486991453,13.1250134102308,29.15298809522571,-0.003875941038131714,0.03261345624923706,-0.11124104261398315,-0.21303054690361023
3,5,54.22843171978333,85.94518679882356,92.83343271004117,104.76666185099678,140.43400115585956,136.82227246145393,116.58812208551777,151.15467914078488,116.45891329665156,89.54026692656484,38.605000990257835,18.821475052173227,0.019852638244628906,0.05476576089859009,-0.17743203043937683,-0.20028796792030334
3,6,87.8643573157246,104.61212879671619,106.91337582586785,102.38150545258596,146.83529864681762,150.90161720823727,150.8711284410497,158.46934554913116,108.87709810024691,92.98809920143123,19.04901851014324,2.2306233441302368,0.034588515758514404,0.1103101372718811,-0.16803130507469177,-0.1618073284626007
3,7,98.17065135384316,106.24959535873195,109.77302102644991,102.88315977043905,151.70566551998053,157.8810945963309,173.1369990193476,169.44796418118028,104.07989765615265,93.75549532895589,11.602369672606756,3.3664355882929016,0.09980502724647522,0.12800948321819305,-0.11941942572593689,-0.15642547607421875
3,8,99.8925866232595,106.34593464459142,112.90769387970079,106.36062884762399,152.22682451441162,154.7455444946125,159.539427739077,176.23735322388276,101.82094666682147,94.27526237017683,13.015107256441283,0.014694203032561859,0.17495185136795044,0.13505543023347855,-0.0973096489906311,-0.14786797761917114
3,9,106.49891357973678,99.69374908986332,92.40648453865587,104.89215186274777,159.37093227037545,153.94016729238527,176.59496791131554,167.74195993815198,101.77417835509948,94.4210087974992,14.092429041080905,5.1984027728844495,0.19620481878519058,0.13045378774404526,0.020419985055923462,-0.14507314562797546
3,10,97.18380441731502,85.96523472083702,107.33916360994814,104.06021863874115,150.03782599015793,141.82155265957664,154.44527044324832,159.0496916318318,101.00019585085082,92.81638295663063,10.155359192633128,18.09498391790413,0.1377277672290802,0.10341769456863403,-0.05028989911079407,-0.17546239495277405
3,11,97.08683810171648,78.06247089872312,101.6219193612047,100.63647201022329,153.70910914998697,143.9816353580206,135.93679616060825,149.6393834800291,99.71003750181481,90.76635709937824,4.535081259488223,22.574001111500166,0.1063176691532135,0.07327719032764435,-0.14078131318092346,-0.18895357847213745
3,12,81.77845554085192,66.14292179209231,107.08012039463897,94.37103390222397,134.80876459199055,145.1060959357119,134.75693183313092,122.0682351215278,100.8742897959875,90.83526944401298,25.301664853787045,28.22811211013166,0.03607092797756195,0.05451896786689758,-0.1749589443206787,-0.19499966502189636
3,13,47.79845048332392,50.23481219681595,94.30630308255209,77.70687001551323,113.00623051430905,140.42447804378165,103.60063159488642,108.14964498236614,101.86980380948043,93.09617550517066,46.50785259922817,27.47205781869728,-0.017705172300338745,0.029609203338623047,-0.17471593618392944,-0.17934086918830872
3,14,48.81003576279197,44.53970532201432,77.20760176030137,66.00526923022309,129.4285291495049,139.02290040943853,101.8725180360204,108.19436552214444,104.88998569250916,91.22656919267622,28.397565997509403,21.46556390820877,-0.03472378849983215,0.0023351311683654785,-0.16185349225997925,-0.15969887375831604
3,15,43.12445400574716,41.42698992655781,47.29647905229571,59.42168062883169,131.39667065389315,150.10590297476583,109.4112560239181,106.58558360914932,104.66086392105319,89.62146261778004,4.172025046548548,17.99469070227388,-0.04062306880950928,-0.016989007592201233,-0.13573819398880005,-0.12797296047210693
3,16,50.302993079308834,41.85620823281833,30.02144431985668,48.975235085138124,131.54523222808183,146.0348810709898,103.77932263777083,103.0439607523677,106.15092885559689,88.88202937580475,20.281548759452154,7.1190268523197915,-0.02382311224937439,-0.036012694239616394,-0.07595431804656982,-0.09913268685340881
3,17,53.2059989989926,48.04013047943356,21.666122036483817,35.779583933911766,128.97148652006953,140.23614346112078,109.85181769620633,100.90259164363326,108.6340902289017,87.34521179768264,31.53987696250878,12.260546545521791,-0.006535172462463379,-0.05867543816566467,-0.029664337635040283,-0.06822153925895691
3,18,47.307581486252126,50.869680176983124,24.60698817987042,33.74723942082582,123.82042240657825,130.17687750973877,112.46507666289291,101.90537665328661,109.87273506117103,87.17642272270757,22.700593306381705,17.122440756157303,0.008315801620483398,-0.06357228755950928,0.003199666738510132,-0.04960629343986511
3,19,46.45254954355619,46.63434406364452,21.036087332286378,34.117538894730835,122.58391852800862,134.67223364027373,115.58441335984554,106.57819979224013,110.20464193547673,87.52428801768653,25.41646221126981,12.516805168913685,0.008711457252502441,-0.06282998621463776,0.01544526219367981,-0.042174965143203735
3,20,47.02517849121772,45.776511988156955,21.510009761072155,30.823923418175806,125.5019429292838,136.33196683422184,114.42270778639897,106.07392341898799,111.55429783681014,87.51782530846256,25.515168730145568,14.952588569981149,0.011589139699935913,-0.0627707988023758,0.020023256540298462,-0.04073169827461243
3,21,38.76529492646343,42.95445568666321,24.366747256739206,30.934944877618396,127.25609793267962,135.82463313857835,115.49925360847017,104.53269884082023,113.93128914102181,87.27395237945397,14.398547669724227,12.019510809044814,0.012166380882263184,-0.0632500946521759,0.02545928955078125,-0.04225796461105347
3,22,38.72838340053253,43.18302295508795,21.669307308409017,32.7282828152003,127.35113371394208,135.53540756618136,116.42420160814575,101.73987829586338,114.18781809307775,87.05535359305618,17.05907609212351,10.454740139887647,0.0132465660572052,-0.06312933564186096,0.02857193350791931,-0.04176256060600281
4,0,51.24758043801978,36.48177900687402,29.399336890260543,57.86234293030642,140.63232177642502,139.56691248410246,118.54593028811605,110.2004701094938,114.39129619878791,86.49237318310402,21.84824354775924,21.380563923432398,-0.02201986312866211,-0.05471014976501465,0.01594039797782898,-0.10767802596092224
4,1,53.92212477582875,36.3555556027893,29.918402673162873,64.13432167915978,138.1037644816067,140.77844370559905,111.19881754663096,112.06904519860261,118.55125178669283,86.79471453031309,24.003722102665876,27.77876607637048,-0.019778072834014893,-0.051764875650405884,0.019965052604675293,-0.13427996635437012
4,2,55.04797715862357,38.923304365430376,29.15015093630553,87.77448196337883,134.71345287658107,134.20285943514534,109.66722611312082,110.0619584947571,119.85830001254253,87.63869999740444,25.897826222318038,48.85117759794846,-0.014032691717147827,-0.03530512750148773,0.024016767740249634,-0.1673908829689026
4,3,51.55941286361535,46.306723808729714,26.541026792530403,96.44647636000978,133.85566878297124,128.20639280450519,111.40177831058433,113.32700535768754,121.22909749648291,88.61283049163353,25.018386071084947,50.13975255128007,-0.011168718338012695,-0.013616964221000671,0.032137513160705566,-0.18605521321296692
4,4,47.676080372178475,72.15673745160356,27.4861069804574,102.34636013029166,131.65416974229157,137.4946956023231,112.56075006999386,128.18286299475804,121.59472458104652,88.93127344563314,20.189973391721075,30.189622678688096,-0.002337157726287842,0.021979793906211853,0.03015589714050293,-0.19796398282051086
4,5,48.869133004650884,80.32636361859147,35.79244314186911,105.91571436395942,136.4635755821827,143.67634993139384,109.93176201089685,155.5528145556374,120.57734441001074,86.58744106309288,13.076689862781777,25.589350745367952,-0.010438740253448486,0.030526980757713318,-0.017822682857513428,-0.19682058691978455
4,6,48.77798446073726,84.69186271500108,55.940653585167155,103.15819593190787,140.80439251639217,128.53974402515547,111.41629112038967,144.22271065470332,118.15119372772077,86.42958918772989,7.162669124429897,18.46633321690679,-0.016489535570144653,0.04788447916507721,-0.10623210668563843,-0.19475257396697998
4,7,47.43238680876745,98.69634733214218,89.00195406320069,101.17252660902678,140.04106315353235,147.7107583699076,113.93570734599966,151.98344731573798,114.27525066992531,88.24204547062416,41.56956725443324,2.4761792768845936,0.00919198989868164,0.0750742256641388,-0.16935518383979797,-0.18841630220413208
4,8,91.381645958077,104.43370765274067,103.98495914670497,100.81810611079747,157.84248034619625,145.06307464834646,136.41870825141106,163.8377918210717,105.88910205480543,89.86917234419401,12.603313188627965,3.6156015419431924,0.022806063294410706,0.09854769706726074,-0.18589887022972107,-0.17347285151481628
4,9,100.74082661963763,104.8890906980752,104.57058318274686,104.16291652678915,156.26521180603442,149.63818912801577,160.20865103762222,168.10867825610597,102.81810027387642,91.61506345574794,3.8297565631092283,0.726174171286047,0.07633896172046661,0.11214908957481384,-0.14375299215316772,-0.1575397253036499
4,10,109.22010795410932,106.111218487048,109.91173753066289,106.94601196724082,163.46187662628006,145.07323860305686,166.92011329354435,172.76070092433457,99.34435932629782,91.93143561974485,0.6916295765535665,0.8347934801928147,0.15421268343925476,0.12272994220256805,-0.1287638247013092,-0.13983696699142456
4,11,105.20709559414016,100.01996277928272,111.31379179687899,103.90467438136957,161.10661801939492,150.42117531582866,171.2624643266793,164.21937337086982,98.36954386383832,91.75867951547913,6.106696202738831,3.8847116020868526,0.18811490386724472,0.1219966784119606,-0.11291903257369995,-0.14178380370140076
4,12,102.04829596748938,90.93806963330758,106.41174990522607,103.27479528140596,152.6457432110354,126.56015227338423,174.10989802741608,156.4423216564426,99.03272849021756,89.09039223564164,4.363453937736693,12.33672564809838,0.15585634112358093,0.09415864944458008,-0.10495808720588684,-0.15556266903877258
4,13,89.86241948082986,85.61573564591122,100.80700951935428,104.8405486689493,150.55469771207902,143.57922052051208,148.17808530428098,152.7252380658499,99.62881946169978,88.53369961357521,10.944590038524424,19.22481302303808,0.11431129276752472,0.08076106011867523,-0.13686209917068481,-0.16820526123046875
4,14,85.31969162513082,76.59487434788447,108.44805190300045,105.1042505377147,145.69427875858395,143.55138537180594,134.99038788987912,141.3357569063842,98.30220044887385,88.73412907405633,23.128360277869632,28.509376189830235,0.07587431371212006,0.07877090573310852,-0.18254750967025757,-0.17895916104316711
4,15,58.04596351407447,64.50175127697035,96.54771750427088,102.25794484613445,114.42676922435702,140.20787413991414,119.76519192721278,129.00843850438545,99.02113210857283,90.46799252200313,38.501753990196406,37.7561935691641,0.00777629017829895,0.06373025476932526,-0.18801015615463257,-0.18592989444732666
4,16,49.316474767616626,57.39265906926325,65.16425854196086,96.47217550523477,124.76751204479542,146.43487063072246,130.35986686642053,113.19659524435386,103.12531372688663,92.39674177200986,15.847783774344236,39.07951643597152,-0.025685042142868042,0.05732877552509308,-0.17133024334907532,-0.18828392028808594
4,17,49.31167450131834,48.80346142016634,49.303216372225,90.53229500260692,118.83978008613582,144.81070949882297,112.40102821108947,107.46665973000943,105.54944769255083,92.88618834587461,0.008458129093341427,41.72883358244057,-0.02238565683364868,0.038084641098976135,-0.14472758769989014,-0.18506017327308655
4,18,54.294462589652866,42.40318333864659,30.35339428674423,75.70817128652313,123.33711370774893,145.02473503152314,109.33082110763603,110.17772718603982,107.80031015959149,92.34362311006676,23.941068302908636,33.30498794787653,-0.0024859607219696045,0.0216895192861557,-0.0828850269317627,-0.17068108916282654
4,19,46.13156203714569,38.998761651716435,23.54874842815008,60.99258620920179,127.39879253872051,149.11316301798288,106.88477573871823,111.66331001057755,112.35854630483169,88.60926661267867,22.58281360899561,21.993824557485354,0.008309781551361084,-0.020497053861618042,-0.03419095277786255,-0.13652178645133972
4,20,43.21502242242938,44.154515970123185,22.23659789176695,53.16729044211092,125.67923471419228,150.89535050936362,104.56504482663006,106.97398279573713,114.33392038372214,87.74168759290721,20.978424530662426,9.012774471987733,0.013254523277282715,-0.03454425930976868,-0.0016986727714538574,-0.1203981339931488
4,21,45.5347529456919,54.56277211067933,22.864714093800412,42.07283462214989,124.16072201514727,148.59934604916134,106.87594506867957,97.47174837760446,117.03384579993343,87.09442977482695,22.670038851891487,12.489937488529442,0.018147706985473633,-0.047232091426849365,0.017924517393112183,-0.10315895080566406
4,22,45.71578569480465,50.2210488495992,23.999216365787134,38.00942523480781,125.6372343138223,145.60305904902225,111.14654237604087,101.89832683671504,118.43937949183163,86.92024121898072,21.716569329017517,12.211623614791392,0.017626702785491943,-0.05585065484046936,0.02505740523338318,-0.08705329895019531
4,23,40.5795197196054,48.40281621940743,22.518742561383455,38.50568198824309,130.91402760303788,141.84828508499027,109.35195423194548,102.26521046945606,121.37327328681371,86.94951069812768,18.060777158221946,9.897134231164337,0.012406408786773682,-0.058312296867370605,0.0353703498840332,-0.07919764518737793
4,24,43.00186932642826,51.61966271695843,22.114081694408156,35.2657345665833,130.57152894642618,139.33520675755707,110.23922290201392,98.8144258482281,121.91233191481646,85.72418339247555,20.887787632020107,16.353928150375133,0.0130387544631958,-0.0586351603269577,0.041046857833862305,-0.071194589138031
